XMin,XMax,YMin,YMax,x_min,y_min,x_max,y_max,x_center,y_center,w,h,area,ar
0.627437115249473,0.8866898664792693,0.4599999999999999,0.7716666652360515,0.627437115249473,0.4599999999999999,0.8866898664792693,0.7716666652360515,0.7570634908643712,0.6158333326180258,0.2592527512297963,0.31166666523605163,0.0808004404290623,0.8318270131117236
0.0612178877005347,0.4101809057486631,0.5063141223671013,0.7697025142092946,0.0612178877005347,0.5063141223671013,0.4101809057486631,0.7697025142092946,0.23569939672459891,0.6380083182881979,0.3489630180481284,0.2633883918421933,0.09191280813609483,1.3248990041186262
0.6392160728609626,0.9061231784759358,0.5460027449013708,0.8202151922433969,0.6392160728609626,0.5460027449013708,0.9061231784759358,0.8202151922433969,0.7726696256684492,0.6831089685723839,0.2669071056149732,0.2742124473420261,0.07318925064365844,0.9733588252544171
0.7078228839221341,0.8706135472242249,0.2246331666666667,0.6712832192982456,0.7078228839221341,0.2246331666666667,0.8706135472242249,0.6712832192982456,0.7892182155731795,0.44795819298245615,0.1627906633020908,0.446650052631579,0.0727104583318085,0.36447026557583173
0.2335703893294881,0.4071584426820475,0.1771387192982456,0.598525745614035,0.2335703893294881,0.1771387192982456,0.4071584426820475,0.598525745614035,0.3203644160057678,0.3878322324561403,0.1735880533525594,0.42138702631578945,0.0731477536061816,0.41194446556708103
0.1674104908376963,0.3220238056282722,0.1121177790880503,0.7327293553459119,0.1674104908376963,0.1121177790880503,0.3220238056282722,0.7327293553459119,0.24471714823298424,0.4224235672169811,0.1546133147905759,0.6206115762578616,0.09595481300263226,0.24913056846740916
0.7113853959424083,0.9734738710732984,0.1302378262578616,0.6693091666666667,0.7113853959424083,0.1302378262578616,0.9734738710732984,0.6693091666666667,0.8424296335078534,0.3997734964622642,0.26208847513089006,0.5390713404088051,0.14128438559450868,0.48618514004498015
0.2,0.4229665178571429,0.1940784088302752,0.5829024512614679,0.2,0.1940784088302752,0.4229665178571429,0.5829024512614679,0.3114832589285714,0.3884904300458715,0.2229665178571429,0.38882404243119273,0.08669474280002101,0.5734380941646622
0.6765550234962406,0.8822966188909774,0.2582985923165137,0.5840700630733945,0.6765550234962406,0.2582985923165137,0.8822966188909774,0.5840700630733945,0.779425821193609,0.42118432769495406,0.2057415953947368,0.3257714707568808,0.0670247421276105,0.631551912500893
0.6996735883905013,0.8846050395778364,0.3438842692939244,0.8116986986863711,0.6996735883905013,0.3438842692939244,0.8846050395778364,0.8116986986863711,0.7921393139841688,0.5777914839901478,0.18493145118733512,0.4678144293924467,0.08651360131392029,0.39530942093322485
0.1705639973614775,0.3794681332453826,0.2842085837438423,0.8521928530377668,0.1705639973614775,0.2842085837438423,0.3794681332453826,0.8521928530377668,0.27501606530343004,0.5682007183908045,0.20890413588390508,0.5679842692939245,0.11865426297249855,0.36779915778935046
0.5641586493055556,0.7529892152777778,0.4829396333333333,0.8748906208333334,0.5641586493055556,0.4829396333333333,0.7529892152777778,0.8748906208333334,0.6585739322916667,0.6789151270833333,0.18883056597222225,0.39195098750000007,0.07401232680299642,0.48177086420077514
0.1500437430555555,0.4125109375,0.3945756791666666,0.8827646916666667,0.1500437430555555,0.3945756791666666,0.4125109375,0.8827646916666667,0.28127734027777773,0.6386701854166666,0.2624671944444445,0.48818901250000013,0.1281336004694789,0.5376343746459153
0.2769857440056417,0.5061099788434414,0.2811758946917808,0.5704687928082192,0.2769857440056417,0.2811758946917808,0.5061099788434414,0.5704687928082192,0.39154786142454157,0.42582234374999994,0.22912423483779976,0.2892928981164384,0.0662840139249385,0.7920147239341453
0.6334012235543018,0.897148727080395,0.1674368107876712,0.5482154751712329,0.6334012235543018,0.1674368107876712,0.897148727080395,0.5482154751712329,0.7652749753173484,0.35782614297945203,0.2637475035260931,0.3807786643835617,0.10042942212716446,0.6926530506982868
0.593445539538715,0.7571244316309721,0.5432579901153213,0.716289942339374,0.593445539538715,0.5432579901153213,0.7571244316309721,0.716289942339374,0.6752849855848435,0.6297739662273476,0.16367889209225706,0.17303195222405277,0.02832167823659331,0.9459460520928252
0.7572734696755994,0.961824481664316,0.236666665239726,0.51,0.7572734696755994,0.236666665239726,0.961824481664316,0.51,0.8595489756699577,0.373333332619863,0.2045510119887166,0.273333334760274,0.055910610235464696,0.7483573570275186
0.1999062870239774,0.4305409837799718,0.4399999999999999,0.6849999999999999,0.1999062870239774,0.4399999999999999,0.4305409837799718,0.6849999999999999,0.3152236354019746,0.5624999999999999,0.2306346967559944,0.24500000000000005,0.05650550070521864,0.9413661092081402
0.1639571162900188,0.4136208333333333,0.3074829942528735,0.6802721178160919,0.1639571162900188,0.3074829942528735,0.4136208333333333,0.6802721178160919,0.2887889748116761,0.4938775560344827,0.24966371704331453,0.37278912356321836,0.09307191826211257,0.6697183508385701
0.5172758427495292,0.7780852730696798,0.2176870747126436,0.5183673362068966,0.5172758427495292,0.2176870747126436,0.7780852730696798,0.5183673362068966,0.6476805579096045,0.3680272054597701,0.2608094303201506,0.300680261494253,0.07842024770883002,0.8673979097398634
0.2397571334586466,0.4913350986842105,0.4196813073394496,0.6804418692660551,0.2397571334586466,0.4196813073394496,0.4913350986842105,0.6804418692660551,0.36554611607142856,0.5500615883027523,0.25157796522556386,0.2607605619266055,0.06560161158057005,0.9647853316728693
0.1532492256011315,0.3802176379066478,0.36,0.965,0.1532492256011315,0.36,0.3802176379066478,0.965,0.26673343175388964,0.6625,0.22696841230551631,0.605,0.13731588944483736,0.37515440050498566
0.5563237623413257,0.8517013540197461,0.1392067380136986,0.6205425770547945,0.5563237623413257,0.1392067380136986,0.8517013540197461,0.6205425770547945,0.7040125581805359,0.37987465753424654,0.29537759167842037,0.48133583904109595,0.1421758209244707,0.6136621620921964
0.2741326692524682,0.4710510648801128,0.1370722089041095,0.2822200428082191,0.2741326692524682,0.1370722089041095,0.4710510648801128,0.2822200428082191,0.3725918670662905,0.20964612585616432,0.19691839562764457,0.1451478339041096,0.028582278581225095,1.3566747110930821
0.1642451727785613,0.4842375634696756,0.435905988869863,0.6077354109589042,0.1642451727785613,0.435905988869863,0.4842375634696756,0.6077354109589042,0.32424136812411847,0.5218206999143835,0.3199923906911143,0.17182942208904117,0.054984107565344845,1.8622677467034474
0.6281812218890555,0.9852192653673164,0.045,0.9066666666666666,0.6281812218890555,0.045,0.9852192653673164,0.9066666666666666,0.8067002436281859,0.47583333333333333,0.35703804347826096,0.8616666666666666,0.3076477807971015,0.4143574972668406
0.1672910419790104,0.4467812968515741,0.0466666666666666,0.855,0.1672910419790104,0.0466666666666666,0.4467812968515741,0.855,0.3070361694152922,0.4508333333333333,0.2794902548725637,0.8083333333333333,0.22592128935532232,0.34576114004853237
0.6325435980323261,0.8709912684469432,0.3201320214592275,0.6947194721030043,0.6325435980323261,0.3201320214592275,0.8709912684469432,0.6947194721030043,0.7517674332396347,0.5074257467811158,0.23844767041461712,0.37458745064377685,0.08931950497255896,0.6365607550514948
0.047010302811824,0.4313834174477289,0.1582229122807017,0.717848754385965,0.047010302811824,0.1582229122807017,0.4313834174477289,0.717848754385965,0.23919686012977645,0.43803583333333335,0.3843731146359049,0.5596258421052632,0.21510512796074116,0.6868394661510394
0.4640551333813986,0.7702724297043979,0.2088854210526315,0.5978176228070174,0.4640551333813986,0.2088854210526315,0.7702724297043979,0.5978176228070174,0.6171637815428983,0.4033515219298245,0.3062172963229993,0.3889322017543859,0.11909776727417935,0.7873282154106083
0.5553305780516432,0.8675371919014084,0.3416666678571428,0.5833333357142857,0.5553305780516432,0.3416666678571428,0.8675371919014084,0.5833333357142857,0.7114338849765258,0.46250000178571427,0.3122066138497652,0.2416666678571429,0.07544993205203449,1.2918894302557304
0.2328541008462623,0.4538790197461213,0.276666665239726,0.821666665239726,0.2328541008462623,0.276666665239726,0.4538790197461213,0.821666665239726,0.34336656029619184,0.549166665239726,0.22102491889985904,0.5449999999999999,0.12045858080042315,0.4055503099079983
0.6996147954866008,0.9371136212976025,0.286666665239726,0.8700000000000001,0.6996147954866008,0.286666665239726,0.9371136212976025,0.8700000000000001,0.8183642083921017,0.5783333326198631,0.23749882581100168,0.583333334760274,0.13854098206198107,0.40714084325149
0.1073972520956859,0.3704109507258229,0.6183333333333333,0.8616666666666666,0.1073972520956859,0.6183333333333333,0.3704109507258229,0.8616666666666666,0.2389041014107544,0.74,0.263013698630137,0.2433333333333333,0.064,1.0808782135485084
0.5402739644244531,0.8539726354528727,0.6183333333333333,0.8666666666666667,0.5402739644244531,0.6183333333333333,0.8539726354528727,0.8666666666666667,0.697123299938663,0.7424999999999999,0.31369867102841964,0.2483333333333334,0.07790183663872423,1.2632161249466558
0.6476578425141243,0.8767820939265535,0.6777582586206896,0.9388018318965518,0.6476578425141243,0.6777582586206896,0.8767820939265535,0.9388018318965518,0.7622199682203389,0.8082800452586207,0.2291242514124292,0.26104357327586214,0.059811413312857525,0.877724161285129
0.0712831002824858,0.2596741348870056,0.3433738103448276,0.7747172844827587,0.0712831002824858,0.3433738103448276,0.2596741348870056,0.7747172844827587,0.1654786175847457,0.5590455474137932,0.18839103460451978,0.43134347413793106,0.08126124336275276,0.4367541087321002
0.4908333333333333,0.7733333474576272,0.0976810316091953,0.6052844511494253,0.4908333333333333,0.0976810316091953,0.7733333474576272,0.6052844511494253,0.6320833403954802,0.3514827413793103,0.2825000141242939,0.50760341954023,0.14339797318965486,0.556536861749617
0.0841666666666666,0.3283333333333333,0.158715514367816,0.5961293103448275,0.0841666666666666,0.158715514367816,0.3283333333333333,0.5961293103448275,0.20624999999999996,0.3774224123563218,0.2441666666666667,0.4374137959770115,0.10680186851772033,0.5582052256063249
0.3439752916666666,0.566426375,0.14963955,0.6637487291666666,0.3439752916666666,0.14963955,0.566426375,0.6637487291666666,0.45520083333333333,0.40669413958333334,0.2224510833333334,0.5141091791666665,0.11436414385723577,0.4326923002890366
0.7384139756944444,0.9907312326388888,0.1731204958333333,0.6044284041666667,0.7384139756944444,0.1731204958333333,0.9907312326388888,0.6044284041666667,0.8645726041666666,0.38877445,0.2523172569444444,0.4313079083333333,0.10882642832911253,0.58500493978757
0.6101483623576691,0.7995633858004019,0.3982852689979825,0.5791114626765299,0.6101483623576691,0.3982852689979825,0.7995633858004019,0.5791114626765299,0.7048558740790355,0.48869836583725623,0.18941502344273276,0.1808261936785474,0.03425119771468219,1.0474977081000423
0.7041101456766917,0.8709209492481202,0.3666245269495413,0.8407079644495413,0.7041101456766917,0.3666245269495413,0.8709209492481202,0.8407079644495413,0.787515547462406,0.6036662456995413,0.16681080357142852,0.47408343750000004,0.07908223916928012,0.35185958921298216
0.0897075140977443,0.2409769760338345,0.3603034145642201,0.7737041857798165,0.0897075140977443,0.3603034145642201,0.2409769760338345,0.7737041857798165,0.1653422450657894,0.5670038001720183,0.1512694619360902,0.4134007712155964,0.06253491222574799,0.36591480342739924
0.6610800588512241,0.9324288582862524,0.1336956695402298,0.7571923793103448,0.6610800588512241,0.1336956695402298,0.9324288582862524,0.7571923793103448,0.7967544585687383,0.4454440244252873,0.2713487994350283,0.623496709770115,0.16918508364781099,0.43520486184293644
0.3729715183615819,0.586060134180791,0.1356440977011494,0.7581665603448275,0.3729715183615819,0.1356440977011494,0.586060134180791,0.7581665603448275,0.4795158262711864,0.44690532902298846,0.21308861581920907,0.6225224626436782,0.13265244988110667,0.34229867772848155
0.2109506108144192,0.3327842690253672,0.2488089252948885,0.5539519397116645,0.2109506108144192,0.2488089252948885,0.3327842690253672,0.5539519397116645,0.2718674399198932,0.4013804325032765,0.12183365821094796,0.30514301441677594,0.037176689723911846,0.39926740070982886
0.6151650834445928,0.7893758277703604,0.3348749049803408,0.5472455013106161,0.6151650834445928,0.3348749049803408,0.7893758277703604,0.5472455013106161,0.7022704556074766,0.44106020314547845,0.17421074432576766,0.21237059633027533,0.03699723965960441,0.8203148050440934
0.131324791252485,0.3755919781312127,0.2283150795228628,0.6669990009940358,0.131324791252485,0.2283150795228628,0.3755919781312127,0.6669990009940358,0.25345838469184884,0.44765704025844927,0.2442671868787277,0.43868392147117297,0.10715608742669211,0.556818189414264
0.6407963618290258,0.8661204423459243,0.2333001242544731,0.6689930218687873,0.6407963618290258,0.2333001242544731,0.8661204423459243,0.6689930218687873,0.753458402087475,0.4511465730616302,0.22532408051689856,0.4356928976143142,0.09817210154268857,0.51716262016362
0.2344481768867924,0.5242391839622641,0.1356196408045977,0.5487139454022988,0.2344481768867924,0.1356196408045977,0.5242391839622641,0.5487139454022988,0.37934368042452826,0.3421667931034482,0.2897910070754717,0.4130943045977011,0.11971101454650944,0.7015129568481695
0.5926887193396226,0.8274642476415094,0.1543257988505747,0.6360093419540229,0.5926887193396226,0.1543257988505747,0.8274642476415094,0.6360093419540229,0.710076483490566,0.39516757040229883,0.23477552830188675,0.4816835431034482,0.11308750830643668,0.4874061646143171
0.1605764459016393,0.3189429836065574,0.596316195352501,0.8080921780228436,0.1605764459016393,0.596316195352501,0.3189429836065574,0.8080921780228436,0.23975971475409835,0.7022041866876723,0.15836653770491807,0.2117759826703426,0.03353822914455889,0.7478021620205941
0.5540027475409837,0.7402578327868853,0.6537469633714061,0.8750947183930682,0.5540027475409837,0.6537469633714061,0.7402578327868853,0.8750947183930682,0.6471302901639344,0.7644208408822372,0.18625508524590162,0.22134775502166204,0.041227144980548615,0.8414591113773614
0.4840811812411847,0.827287616361072,0.276666665239726,0.911666665239726,0.4840811812411847,0.276666665239726,0.827287616361072,0.911666665239726,0.6556843988011283,0.5941666652397259,0.34320643511988724,0.635,0.2179360863011284,0.5404825749919484
0.0118291819464033,0.4374051093088857,0.251666665239726,0.938333330479452,0.0118291819464033,0.251666665239726,0.4374051093088857,0.938333330479452,0.2246171456276445,0.594999997859589,0.4255759273624824,0.686666665239726,0.29222880284829966,0.6197707692915415
0.1842387527512839,0.303665909757887,0.5491436385936223,0.7637306868356499,0.1842387527512839,0.5491436385936223,0.303665909757887,0.7637306868356499,0.24395233125458543,0.6564371627146361,0.11942715700660309,0.21458704824202768,0.02562752110198415,0.556544106389422
0.6777897542186354,0.826464376375642,0.5532180744071954,0.7528655151267375,0.6777897542186354,0.5532180744071954,0.826464376375642,0.7528655151267375,0.7521270652971387,0.6530417947669664,0.14867462215700655,0.1996474407195421,0.029682507813591285,0.7446858403051586
0.735051635883905,0.87546029353562,0.1360978726912928,0.5837164511873352,0.735051635883905,0.1360978726912928,0.87546029353562,0.5837164511873352,0.8052559647097626,0.359907161939314,0.14040865765171506,0.44761857849604236,0.06284952374659816,0.31367924477906023
0.6125,0.7849999764150943,0.3522701034482758,0.8081513304597701,0.6125,0.3522701034482758,0.7849999764150943,0.8081513304597701,0.6987499882075472,0.5802107169540229,0.1724999764150943,0.45588122701149425,0.07863950090756701,0.37838797957509446
0.1783333325471698,0.3700000188679245,0.3969444425287356,0.8386111091954022,0.1783333325471698,0.3969444425287356,0.3700000188679245,0.8386111091954022,0.27416667570754716,0.6177777758620688,0.1916666863207547,0.44166666666666654,0.08465278645833331,0.4339623086507655
0.0591785780958307,0.4113876633478531,0.5579089784442361,0.7865875164011247,0.0591785780958307,0.5579089784442361,0.4113876633478531,0.7865875164011247,0.2352831207218419,0.6722482474226804,0.3522090852520224,0.22867853795688853,0.08054265867056559,1.5401930080488024
0.5383322806471686,0.8208462818917238,0.5179214745392065,0.7528480599812559,0.5383322806471686,0.5179214745392065,0.8208462818917238,0.7528480599812559,0.6795892812694462,0.6353847672602312,0.28251400124455517,0.23492658544204947,0.06637004965195425,1.2025629228508254
0.7167283360790775,0.8187019934102142,0.2399092435094002,0.6251295702775291,0.7167283360790775,0.2399092435094002,0.8187019934102142,0.6251295702775291,0.7677151647446459,0.4325194068934647,0.10197365733113672,0.3852203267681289,0.03928232559884169,0.2647151519408697
0.2364651771004942,0.3154125411861614,0.2890672918531781,0.6188731065353625,0.2364651771004942,0.2890672918531781,0.3154125411861614,0.6188731065353625,0.27593885914332783,0.4539701991942703,0.07894736408566722,0.32980581468218445,0.026037299729284504,0.23937529470711244
0.7167868172823219,0.856848651055409,0.2776013464696223,0.553196198686371,0.7167868172823219,0.2776013464696223,0.856848651055409,0.553196198686371,0.7868177341688654,0.4153987725779967,0.14006183377308712,0.27559485221674873,0.03860032037990077,0.5082164367240497
0.1116352004716981,0.3172955778301887,0.5385823735632184,0.7707662816091955,0.1116352004716981,0.5385823735632184,0.3172955778301887,0.7707662816091955,0.2144653891509434,0.6546743275862069,0.20566037735849058,0.2321839080459771,0.047751030145304726,0.8857649915934986
0.5984276533018869,0.6965408608490566,0.4707662816091954,0.7236398448275863,0.5984276533018869,0.4707662816091954,0.6965408608490566,0.7236398448275863,0.6474842570754717,0.5972030632183909,0.09811320754716979,0.25287356321839083,0.02481023639123834,0.38799313893653503
0.2382075461741424,0.3834906035620052,0.1613207651715039,0.4575471569920844,0.2382075461741424,0.1613207651715039,0.3834906035620052,0.4575471569920844,0.3108490748680738,0.30943396108179416,0.14528305738786282,0.2962263918205805,0.043036675882668934,0.4904460284411741
0.6910377374670185,0.852044132585752,0.1562893238786279,0.5034591556728233,0.6910377374670185,0.1562893238786279,0.852044132585752,0.5034591556728233,0.7715409350263852,0.3298742397757256,0.1610063951187335,0.34716983179419536,0.055896563111160466,0.46376839337289877
0.1938425333801827,0.4797930358397751,0.3735824592274678,0.6880708025751073,0.1938425333801827,0.3735824592274678,0.4797930358397751,0.6880708025751073,0.3368177846099789,0.5308266309012876,0.2859505024595924,0.31448834334763953,0.08992809979794235,0.909256284082679
0.6597937491215742,0.809034848910752,0.4974296394849785,0.7506901673819744,0.6597937491215742,0.4974296394849785,0.809034848910752,0.7506901673819744,0.7344142990161631,0.6240599034334764,0.14924109978917777,0.2532605278969959,0.0377968797165354,0.5892789572399373
0.7068119666230367,0.905820530104712,0.1812456564465409,0.743667087264151,0.7068119666230367,0.1812456564465409,0.905820530104712,0.743667087264151,0.8063162483638744,0.46245637185534594,0.19900856348167528,0.5624214308176101,0.111926681018321,0.3538424259409357
0.1778682231675392,0.4983767310209425,0.062973588836478,0.4555361988993711,0.1778682231675392,0.062973588836478,0.4983767310209425,0.4555361988993711,0.3381224770942408,0.25925489386792455,0.3205085078534033,0.39256261006289306,0.12581965639029524,0.816451948396344
0.2226492165492958,0.4499809947183098,0.4964925964285714,0.7521433607142857,0.2226492165492958,0.4964925964285714,0.4499809947183098,0.7521433607142857,0.3363151056338028,0.6243179785714286,0.22733177816901404,0.25565076428571426,0.05811754283533889,0.8892278448850987
0.1853759016007533,0.2667353342749529,0.3107993908045977,0.5446287212643678,0.1853759016007533,0.3107993908045977,0.2667353342749529,0.5446287212643678,0.2260556179378531,0.42771405603448276,0.0813594326741996,0.2338293304597701,0.019024221668794836,0.3479436583692281
0.0154479934210526,0.3264675728383459,0.1475165080275229,0.6941486267201835,0.0154479934210526,0.1475165080275229,0.3264675728383459,0.6941486267201835,0.17095778312969923,0.4208325673738532,0.3110195794172933,0.5466321186926606,0.17001329165177526,0.5689742127870856
0.012248077176781,0.2947499901055408,0.2685004166666666,0.7975435119047619,0.012248077176781,0.2685004166666666,0.2947499901055408,0.7975435119047619,0.1534990336411609,0.5330219642857142,0.2825019129287598,0.5290430952380953,0.149455686426514,0.5339865796785801
0.3792617282321899,0.6707659861477573,0.5204958769841269,1.0,0.3792617282321899,0.5204958769841269,0.6707659861477573,1.0,0.5250138571899736,0.7602479384920635,0.2915042579155674,0.4795041230158731,0.139777493547197,0.6079285743824933
0.7002809683098591,0.8219914465962441,0.43593985,0.7001879857142856,0.7002809683098591,0.43593985,0.8219914465962441,0.7001879857142856,0.7611362074530517,0.5680639178571428,0.12171047828638504,0.2642481357142856,0.032161766984071284,0.4605916252063276
